analysis	parent
18	efe24b3a196bde5dc00226e9fa3f832a6b0dd520
19	1d1f2339bd20d2561e7fe7425a8e7e79236fcf5f
19	3b7da08ce4984bfe10bbe8cdaa44d5aa4168c8bc
19	4c389a4f96850f0237ce678ae0ec3dc6dcfdbb92
19	6113579f545db6ce61d5186d90bb2442e391953d
19	a46d3011928a222675d1f583d45b698ef1bcb573
19	adeedafd9038239d194818b9517647d0c77326d0
20	052f1c2f7f518c9c628b7fe6ae457a6b7e5405df
20	136d101ceb111faa214ca969820a6e0373257006
20	17f2ac473ee4be39c3e8a8c2d06885cbc32b3cce
20	183cc87ec78629c36a5e93a2e94ef7fc5d37fb1a
20	1bc9fdfad267d98236aae9caa25fccc1616692f4
20	1fcd9127154f1b13a5ecb387f8f3a57b9804f76c
20	28eb2042a8158b81683cd163b5bc994959695174
20	31d534a9251eafed1603fbbae2e2a1750fa5a2fc
20	66a08be027a685645a1195cdc5df431ef5b55ccd
20	70185556bb71aa9808eef59e61f06d0c06e44085
20	731477c515ad9ee76f8b3ec4d585bddd6d3f6d8f
20	9705c7a9e3fde3ac2b9fdfb160fce3134ada998c
20	998aa253e2813d2becdf85a9b0286b6490dba83f
20	aa0f83b53e40b2f34c3a14bd60df0974caecdbc3
20	b144e90471d7313a96c3c4093b97e1055e540397
20	c2682b238df1a735938fb427886a360a8fa36f6a
20	cb0cb077cdb72ccb4f393a58869a380778eea15e
20	d343a982a24a1ea375d54a44faf976d12b99250c
20	d5a39f038bb6b3e05bba4a359897af4097479908
21	07f22a9f5908166f94119dc4b0ed7f95da52b21c
21	0cc636745d20ae1c50ca2f928affac6ff615263b
21	126c2fea807c7c9308a89fb765d677ddc5f6e014
21	157f27c1c6b078b77db5f16aeadb294ec9cc3536
21	166a3323a9a11e59b0babfe703399f1b453c70ea
21	16ebc0d00ba549d14e4a17f3a051b42d1304f3de
21	1826750826df22787007e6d811383e170094ee3c
21	193e7a94c76bf4ec408ea7ebdd16b49de3be9fec
21	1b3f00d8a7c87ad75304319a1d9474c23658beab
21	2356199afab488a9cff0f447cff153abd7960874
21	26eedbb4dcd90be74be3bcd0e80a5053b2cf3db0
21	2ccdb63eed7bf4870c7f7c2f110de7031d2519d0
21	30c2a470d326711b4cdfc1880ac938d289903322
21	343fe4649e37eac463f5c66c370aa7a0bd077644
21	35175fcc39e7cfe453fd3a382533ffc24808c702
21	35e884df52923bbf0b8d94d74027174ad70f574d
21	3f4b9cc0fe6f2751307a090b079b2cf2e477541a
21	40f600f1dd4c329fa1e3e009e8f2b45557116f1b
21	51634bd612cbdcb51bedf8ba0f8a0b26917afaad
21	5712522d877e64b71477bdbdbed14b635ccdeb96
21	5cecd948111538c472274bb6d0d6a83b62a4db12
21	5e4ed83b8199027ad9fd7a1b933bc8a58d1bb527
21	65089f19b1dc7713d7c6910d67ae1e8960bd694f
21	7233092a04d83bf3ede1f2becef8e35914fd2d84
21	7ab12752c85f2117ea10a521bd5b5b984c7d7c05
21	7ae026ca87b05fc813492f013879574af0330453
21	7c465da53a08a265834950b2bcaf5f808ef6e24d
21	8308a97037fcf82522846b0900f0512c6e351e1d
21	83fcc373dd03ac7d0010c87805bb7dd51b31d7e6
21	8a597046118e4b288c81ad0b88d7971bf9d29c38
21	8b32c3522066665b8c2f7351e1cd531cc130cb89
21	8e692a0432f3c780b2f45264285d3755b14f08a2
21	9d3abedb60eec6e40e6a635f71128c2b5f1d82d2
21	9d510b82f38ce7d2a7f0b70b788dd69289abf953
21	9e7c5f853f5e841814122aa1c1948ef904b7b036
21	a23bea426dd28eef89c98889deab38427aefdeab
21	b5e8d5ca01a4554c055b29f6e5adcfa8cca0ca57
21	b6e7c0c1834b22b89a3ac9038d6d04aa9e77002a
21	b7046cd352b475b764bd3755cc645c4bf8611b15
21	c28d74f7cdd30fb4cf12bbdc31548dc158bb2086
21	c901614934684e45d790b5a3ac51be6ee81c69f7
21	c9b406260de37f7fb532cc235651e3311b1fbf5c
21	d822e47353b2efcb503492abfb33289452843b42
21	da1621ee1b765d75b64fd655641b31df01e12d43
21	e2d788e9bb80bce2605e231cef28552b4ba45b87
21	e4702c0f416f58c7c99cd5850bfabc99a632c856
21	e4e8860500823c38628703d3422c08df90a41a1f
21	e9eea775433056dcc4091c30dbc01a620cce2042
21	eb9967bb7b77686c833f71c734eaf45dcfae4d97
21	edaf913424edbc3293bd5070873de286f4e380a2
21	edd813b1ba287925c54ab398152eb7ac14b1d430
21	f15680125ec86e77122a4ae466fdfdea6b59f373
21	f35baf317f64b40596cf4e345e86f7ecf1e59ef2
21	f48507b5110bd8b30bbcbc3c248bd22316557c51
21	f9186fedbc8687f476aff40b25f8d99c2c053178
21	fbb4369b90b6bf526ea1bfa57a2daf50b2d37447
21	fc50c307b70bddb049a4d286c09079185e5da694
22	126c2fea807c7c9308a89fb765d677ddc5f6e014
22	30c2a470d326711b4cdfc1880ac938d289903322
22	51634bd612cbdcb51bedf8ba0f8a0b26917afaad
22	5712522d877e64b71477bdbdbed14b635ccdeb96
22	7ab12752c85f2117ea10a521bd5b5b984c7d7c05
22	8308a97037fcf82522846b0900f0512c6e351e1d
22	9d3abedb60eec6e40e6a635f71128c2b5f1d82d2
22	9d510b82f38ce7d2a7f0b70b788dd69289abf953
22	b6e7c0c1834b22b89a3ac9038d6d04aa9e77002a
22	c28d74f7cdd30fb4cf12bbdc31548dc158bb2086
22	edaf913424edbc3293bd5070873de286f4e380a2
22	edd813b1ba287925c54ab398152eb7ac14b1d430
23	01cbe564dbbca96e3c6ccc7d0c170e089c9bb5be
23	1043fe9554379d4144c699a43da610d3b5a9f10c
23	1974426d8a8893a026c4e0f0202744ddb7b0f35e
23	1d0f0c9d110f06f677d3cf454a00b0319dfe033e
23	24b85fedf6cf898db123a4256eed09ed4e06d263
23	2ed5cf4daef1abc5d741b71c08078e164e9f65f4
23	47e4c1f846fde59be2f7ed3112a3051e6a28ed83
23	5b3676b12818c65a1541c500cb3b3191bcda515b
23	7cf184ee86eb9a11b9a2ba11aa9f57c21e0d799e
23	838623c09fe00fa911ee31481b5ef1d9275d4d91
23	8644833b260a61dc5e210b104599aafc79a97ffd
23	8e3591784462113c6f3db8229cb039196177b498
23	919b5b7551c918d93d6e215ab13b443b8e82f181
23	ac5dad6a2f202228cd389c3cf39b5c0e5af49c68
23	aea77a1c39e301555d5a6987be059fe8224aa0fd
23	badf01d6180815f5495c1a16281170ebf3aeb23e
23	d8940d1d6713ca137be61d18d7ccd08ec36f1e4a
23	ecd72d209ffa11e40aeb8bac57bdedff8d775494
23	f1ac8dc20a4abcc7127e4d6d3c8e0559453f03ca
24	052f1c2f7f518c9c628b7fe6ae457a6b7e5405df
24	06061951fe6bee398cdfc410f9f23f936ab34715
24	136d101ceb111faa214ca969820a6e0373257006
24	1445ee1f5fce02e4ba6eed43b0b7b8575f5b042a
24	15aaa12545bfee54fb7ef0c4a83f2a0fad6041a8
24	17f2ac473ee4be39c3e8a8c2d06885cbc32b3cce
24	183cc87ec78629c36a5e93a2e94ef7fc5d37fb1a
24	1b0f77476e5e5a9c18161ec32ebb228ad0851f8d
24	1bc9fdfad267d98236aae9caa25fccc1616692f4
24	1fcd9127154f1b13a5ecb387f8f3a57b9804f76c
24	317911f4de665f52bd43c92235944308fcd62c86
24	31d534a9251eafed1603fbbae2e2a1750fa5a2fc
24	3223d173457831f270fc9eeb5c2138166c1a3ed1
24	664ba04f15aec9f54cec7f249ae1040ef89e0540
24	70185556bb71aa9808eef59e61f06d0c06e44085
24	731477c515ad9ee76f8b3ec4d585bddd6d3f6d8f
24	8a0d79b531bb83e3293a3d806c543bc6166a4f8a
24	8f1f08320bdaa853213acb55f1e0122977e4ed1b
24	9705c7a9e3fde3ac2b9fdfb160fce3134ada998c
24	998aa253e2813d2becdf85a9b0286b6490dba83f
24	a388144106aec38cda24bfcf140acd7522b0683b
24	aa0f83b53e40b2f34c3a14bd60df0974caecdbc3
24	c2682b238df1a735938fb427886a360a8fa36f6a
24	cb0cb077cdb72ccb4f393a58869a380778eea15e
24	d343a982a24a1ea375d54a44faf976d12b99250c
24	d5a39f038bb6b3e05bba4a359897af4097479908
24	d6a67bc80fd2c136371c1fe8661f9488837ec907
24	d6b5bded29aaa4de80fd2d49c31b0fe2307e15e4
24	da8c6789c412770b6f1696af8eda714f89a24d2f
24	eb3c28d5f48a19d9d89258dc6b66bc06a6359a31
24	eddde77064807486678655ef365f8d6f7fee3bf8
25	16ebc0d00ba549d14e4a17f3a051b42d1304f3de
25	1b3f00d8a7c87ad75304319a1d9474c23658beab
25	343fe4649e37eac463f5c66c370aa7a0bd077644
25	35175fcc39e7cfe453fd3a382533ffc24808c702
25	35e884df52923bbf0b8d94d74027174ad70f574d
25	460ea375e6ad2c2a63479b6fc9f2d46f788e2ebc
25	626a4d3cc2f93b4e7a22e2d2085bdfd94cf971e3
25	65089f19b1dc7713d7c6910d67ae1e8960bd694f
25	7da78bc50db58c9337a62b2f44b0666ae81275d3
25	8308a97037fcf82522846b0900f0512c6e351e1d
25	8b32c3522066665b8c2f7351e1cd531cc130cb89
25	9d510b82f38ce7d2a7f0b70b788dd69289abf953
25	a23bea426dd28eef89c98889deab38427aefdeab
25	c28d74f7cdd30fb4cf12bbdc31548dc158bb2086
25	c9b406260de37f7fb532cc235651e3311b1fbf5c
25	da0b7e58a47b0d6e7b8bc6f114d0d3fea1ca2b67
25	e195269c9573bd8bd588777cb9b9adb8ecebd8e6
25	e9eea775433056dcc4091c30dbc01a620cce2042
25	ff91f81a5b13031659a2b280c0363410b551b845
26	18896b6f310280a0530e5c658d152d4f775ec1cf
26	248c17b90f899b502e001afd4c42a4a9ee7ef4ac
26	257c4f5d8493818bd8290bc580b7c4963db7b1c9
26	2e5499bca93996c72a28c307d941bb16ca2509bd
26	34ae029fb58ccb829c07007ce901e3d4cfeb907b
26	4114737f19bb9a245834d0bf235a267d4606e231
27	11bcb728e0380de14ed301f0695fe6b88b533b18
27	4854fa538f0dfe3295b650681ab05ae07916c2db
27	79ec76b57d7648a4318e9e0e0d07ba685912b2eb
27	8ac7d7b1251c2aab193ce37b85e3a6f4c13a1862
27	a80e3e0233ba390e4de8069aae00b1c0a5deb4cc
27	b188aae30cfec9b1fbb2da0dad1776e0cc3d7912
27	b8f89e4676653a64fab42d5df995a2b26f5160d3
27	bfc4d0b0ecfb74b64c6fccee3c528f9fa39c45ca
27	c6a50391b8c6a02ecc3f331d644c115d2bb96820
27	c6ad269d71a8422e7ea593d0e3f44ae4af493ad4
27	ef67b94c7e739b9013cdcde570d78e0d480803e8
27	fa224972f13a0e1d0fc3162de0319b528394e9fe
28	0cc636745d20ae1c50ca2f928affac6ff615263b
28	1826750826df22787007e6d811383e170094ee3c
28	193e7a94c76bf4ec408ea7ebdd16b49de3be9fec
28	2356199afab488a9cff0f447cff153abd7960874
28	2ccdb63eed7bf4870c7f7c2f110de7031d2519d0
28	3f4b9cc0fe6f2751307a090b079b2cf2e477541a
28	5cecd948111538c472274bb6d0d6a83b62a4db12
28	5e4ed83b8199027ad9fd7a1b933bc8a58d1bb527
28	7233092a04d83bf3ede1f2becef8e35914fd2d84
28	8a597046118e4b288c81ad0b88d7971bf9d29c38
28	b7046cd352b475b764bd3755cc645c4bf8611b15
28	c901614934684e45d790b5a3ac51be6ee81c69f7
28	d822e47353b2efcb503492abfb33289452843b42
28	da1621ee1b765d75b64fd655641b31df01e12d43
28	e2d788e9bb80bce2605e231cef28552b4ba45b87
28	eb9967bb7b77686c833f71c734eaf45dcfae4d97
28	f35baf317f64b40596cf4e345e86f7ecf1e59ef2
28	f9186fedbc8687f476aff40b25f8d99c2c053178
28	fc50c307b70bddb049a4d286c09079185e5da694
